Sender,Message
1,To saindoo
1,"O link a seguir é do boleto com vencimento em 30/12/2021 no valor de R$ 906,40."
1,Bom dia baby
1,Pro barbosa?
1,É o seu email?
1,Okayy
1,Ela vai ser so em janeiro
1,Blz
1,arthuramedrado@gmail.com
1,Simm
1,Vi spoiler do masterchef🤡
1,Minha degustação hj foi cancelada😓
1,A gente vai ir no mercado novo mesmo?
1,Umas 15?
1,Kskakkakaka
1,A gente pode ir mais tarde se vc preferir
1,Umas 17:30
1,Top
1,Eh o dielinho cancelou amanha🤡
1,Sabe o que eu estou fazendo hj!
1,?
1,KSKKAKAKAKAKKA nao
1,Mas boa ideia
1,Sera minha proxima atividade
1,To fazendo chocotone
1,De final de ano😋
1,Pra distribuir
1,Se der certo vo te dar um
1,Vamos fazer 100
1,Mas é mini
1,Naiara
1,Hihihihi
1,Ou melhor
1,Hohoho
1,E se eu fizesse marketing🤔🤔🤔
1,1001 festas🥳🥳
1,Para deixar top a produção em massa de chocotones
1,Mamãe vai poder levar a gente!!
1,Lançou o filme novo de miranha ne
1,https://vm.tiktok.com/ZM8cYEjgf/
1,Acho q hoje é a estreia
1,Ou pre estreia nao sei
1,Simm
1,Vo ir me arrumar aqui
1,Ta pronto?
1,Kskkakakakaka sim
1,To saindo
1,To saindo da grafica
1,"‎Location: https://maps.google.com/?q=-19.930815,-43.923927"
1,To na brasil
1,Cheguei
1,Eu esqueci de comentar
1,Mas na hora q vc tava no banheiro sabe do q q eu tava lembrando?
1,Daquele dia que o enzo te ligou doidao la de divinopolis e a gente tava la no sofa
1,Kkkkkkskkakkaakak pala demais
1,Foi na segunda vez que a gente ficou
1,#eulembro #eutava
1,Nao
1,Kkkkkkkkkkkkkk
1,Mercado novo
1,Boa noite babytuxo
1,A mesma chance da fleur nunca mais latir
1,Kkkkkkkkkkkk
1,VAMOS
1,Vou ligar pra marcar
1,Marquei 9:10
1,Pode ser?
1,Da pra ir a pe daqui de casa
1,Naooo
1,Chama hemoservice
1,É dps da santa casa
1,Ta quase pronto ja
1,Que horas vc vem?
1,Okayyy
1,Vc esqueceu seu casaco de novo
1,Vi aquiii
1,Oia isso
1,KKKKKKKKK
1,A maisa terminou o namoro esto em chok.
1,KKKKKKKKKKKKKKK
1,Ainda tem a pelada com a chuva?
1,Tendi kakakkaka
1,Ahammm
1,O apelido do Mark zuckenberg
1,😭🤡
1,Ja confirmei q amn vc vai comigo!
1,Façoooo
1,So vo chegar em casa
1,Me lembra
1,Vim no patio c o lele
1,Csa INTEIRO ta aq
1,Nu
1,‎Contact card omitted
1,You’re the one and only baby💘
1,O contato é antigo kkkkkkkkkkkk nem sei pq é assim
1,Como foi a pelada?
1,Ganhou?
1,Isso que importa 😝
1,Você é um arraso baby
1,Morro de orgulho
1,Soei super mãe 😄
1,KKKKKKKKKKK
1,Chapinha top essa
1,Kskakakakakkakak
1,Super delicado
1,https://vm.tiktok.com/ZM8cuSNKY/
1,https://vm.tiktok.com/ZM8cuY73S/
1,https://vm.tiktok.com/ZM8cu77aB/
1,Baby amanha vc vem aqui pra casa umas 8:50?
1,Queria falar nada nao MAS
1,Vc ta me deixando muito brega KKKAKAKKAKAK
1,#edigomais
1,#falomesmo
1,Amanha vc vai ver
1,Inclusive aonde vamos sir arthur?
1,Esta em suas mãos
1,Que risada mais xoxa
1,Kskakakkakakakak
1,To rindo mt hj
1,Achei uma excelente escolha
1,#animada
1,Mds
1,O personal statement do meu primo ficou mt ruim :/
1,Nao sei o q fazer sos KKKKKKK
1,Cada K uma lagrima
1,😱 horas iguais
1,KKKKKKKKKKKK
1,JURO que ficou doido
1,Era do mesmo modelo
1,So q cores diferentes
1,Q nem vc com o seu airmax
1,😜😜😜
1,Nossa tava esquecendo de colocar despertador
1,Kkkkkkkkkkkk
1,Ia dar eu acordando 10 da manha
1,Boa noite babytuxo💘 ilybby
1,Ksakkakkkakaka
1,Essa chuvinha ta de sacanagem
1,Bebe agua baby
1,Lembra de trazer id
1,Pede ate la
1,E coloca parada aqui em casa
1,Chama hemoservice
1,Fica no santa efigenia
1,👍🏻
1,Ta vindo?
1,Tuxo?
1,Ok
1,https://vm.tiktok.com/ZM8cg5Tuq/
1,Papai entrou no meu quarto e ainda nao tinha levado meu cobertou pra area ne
1,Ai ele: “isso daqui é xixi da fleur????”
1,Ai eu 😳😳😳
1,Vamos 20:00?
1,Talvez eu atrase um pouco
1,Eu dormi
1,Vo correr aqui
1,😅😅😅
1,Eu tava com dor de cabeça
1,Acho que desidratei
1,Acho que a mamãe pode levar a gente
1,Daqui uns 15 min to pronra
1,Na vdd talvez seja mlr vc passar aqui
1,Pq a minha tia acabou de chegar aqui
1,Mas te aviso
1,Mamae pode levar
1,Saindo
1,Minha tia vai levar a gente
1,Corolla
1,Pode descer
1,Tamo quase ja
1,Na alagoas
1,Cheguei
1,Adivinha onde eu vim almoçar
1,O que isso quer dizer?
1,Transito?
1,Kkkkkkkkkkkkk
1,Nop
1,Mds baby
1,Que coisa
1,E vc saiu as 7 mesmo??
1,Falta muito?
1,Vc conseguiu dormir pelo menos?? Kkkkkkkk
1,Xaina
1,Longa jornada essa
1,Tendi
1,Ahammmm
1,E o ronaldo que comprou o cruzeiro😱
1,Vi isso no Twitter
1,Nao vo mais
1,Vo fazer minha prova amanha
1,Ai to achando que nem vo sair hj
1,Na vdd nao decidi ainda se vo fazer amn ou segunda mas de qlqr maneira estou dando uma focada
1,Ahammm
1,Nu
1,Kskakakakkakak
1,9 horas
1,Sos
1,Mesmo tanto que eu vo gastar pra atravessar o atlântico
1,KAKAKAKKAKAKA esse nome é mt pala
1,Cabo da roca
1,Mas sim!!!
1,Ta no roteiro
1,Eles perguntaram pq?
1,Uhuuuu
1,Eu coloque isso no roteiro mesmo
1,Eu ainda não terminei
1,Falta pouco acho
1,Eu nao
1,1. Vo fazer prova amanhã 
1,Amn termino falta só lisboa
1,Como ta ai back home?
1,Jurava que nao ia passar
1,Tinha desistido ja kkkkkkk
1,ULALA
1,Pai ta on
1,Em casa?
1,Hum patrao!
1,Que chiq
1,Brigada
1,Passei em 25 ainda
1,De 160
1,Eu real achei que nao fosse nem passar
1,Deixei uma etapa em branco
1,Ou e eu esqueci de te perguntar
1,E o cachorro??? KKKKKK
1,Dps ve sua retrospectiva do ifood kkkkkkkkkk
1,Vc q é o mestre do ifood
1,Como assim?
1,Kskakakak que gracinha
1,Tendi kskakkaka
1,Qual foi seu restaurante preferido?
1,O meu foi eddies kkkkkkkkkk que a vica pediu uma vez
1,Tive 5 pedidos o ano todo
1,C deve ter tido muitos kkkkkk
1,Olha oa
1,La
1,Sua retrospectiva
1,Sim
1,E quantos pedidos
1,Stats
1,Casa da minha vó
1,Vim aqui hoje de manha
1,Mas agora estou on my way to chopp da fabrica
1,Kkkkkkkkkkkk
1,Ela veio da fazenda hj e viaja pra praia amanha cedo
1,Ai aproveitei pra ver eles
1,E meu avo que ta no nivel 873 do duolingo KKKKKKK
1,Faz 907 dias consecutivos que ele joga
1,Ta quase fluente no ingles ja
1,Ele deve morar pertin entao
1,😘😘
1,Ela tava me contando que quando ela me contou ela mudou pra sao simao com meu avo
1,E transou TODO DIA por tres anos
1,Kskakkakakakakkaka
1,Minha vo é super engraçada
1,KAKAKKAKAKAKKAKK
1,SIM
1,Tava atoa
1,So restava 1 coisa a ser feita
1,Inclusive ela pesquisou o que seu nome significa
1,Nobre e generoso
1,😋😋😋😋
1,Eu bebi 3 caipis e to meio doida ja
1,Tava bemmmmm forte
1,Que odio eu sempre clico no trem de dinheiro do wpp agora ao inves da figurinha
1,Poise kskakakkaakka
1,Meu tio chato ta aqui
1,Mas hj ele ta legal
1,Aham
1,Eu sou super pura
1,Por isso uso o tau
1,Agora esse mario ai🤔🤔🤔
1,Kskakkakakakka
1,Sim!
1,Ta otimo
1,Mds serio o que tinha nas minhas caipis
1,Fazia tempo que nao ficava tao doida
1,To girabdo
1,E a vica que me contou que o irmao da julia ficou com a irma da morosoli
1,Kskakakakakka
1,Sim
1,Kkkkkkkkkkkk
1,Eh
1,Kskakkakakka
1,Isso pq eu ia fazer minha prova
1,Mas obviamente desisti
1,Deixei pra amanha
1,To mt enrolada🤡
1,O que vc ta fazendoV
1,?
1,Onde??
1,Kkkkkkkkkkkkk
1,To com medo da prova
1,😳😳
1,Que delis
1,Neneca?
1,Marina camarao mora ai
1,Amei
1,😜😜
1,Na verdade…. Nao kskskakka
1,Mas enfim so vo fzr amn msm e é isto
1,Seja o que for
1,A mamae acabou de mostrar foto do lamego pra vovo
1,E falou assim “ele é muito bonito mas nao é tao bonito que nem o arthur” KKKKKKKKK
1,Ta bem hein baby
1,Seu insta
1,Mamãe tava mostrando o insta do lamego
1,Redes sociais sao perigosas
1,🤭🤭
1,Minha mãe mostrou o insta do lamego pra familia inteira
1,Mkkkkkkkkk
1,Kskakakkakaakkakaka
1,Eh baby
1,Toma cuidado
1,Mamãe te segue?
1,Se nao ta safe ate
1,O problema ta nela
1,Pode ficar tranquilo entao baby
1,Baby qual vai ser a cor da minha calcinha da virada?
1,https://vm.tiktok.com/ZM83rMeat/
1,https://vm.tiktok.com/ZM83rytjJ/
1,Okay
1,Nossa
1,Se eu pudesse dormia muito mais
1,Na vdd eu posso
1,To considerando
1,Que delicia
1,Dps me conta como foi
1,Ai ta chuvendo muito?
1,Eh aqui tbm
1,KKKKKKKKKK
1,Eu vi q a mãe dele postou um story
1,Foi legal?
1,Mds sera q é a filha da jacque??? https://vm.tiktok.com/ZM83Baxu8/
1,Nossa minha irma é uma mongol
1,Simmm
1,Que top
1,Ah a amiga dela ta dormindo aqui
1,Ai quando ela junta com a amiga ela fica super diferente
1,To triste que ela vai me trocar por ela em portugal
1,E ela é mt chata
1,A amiga
1,Kskakakakkakakak
1,Eu peguei a partitura de tico tico no fuba pra ler
1,O TREM DIFICIL
1,Tempo chato demais
1,To ha meia hora e to bem ruim ainda
1,Enferrujada
1,Nu
1,Cabei de fechar todas as abas do meu safari
1,Foram mais de 300 facil kkkkkk
1,Tinha pesquisa la desde fevereiro
1,Kskakkakaakka
1,Sorria agora entao
1,Pq ta zeradasso
1,Nenhuma aba🙅🏻‍♀️
1,To indo mimir
1,Boa noite baby❤️
1,https://vm.tiktok.com/ZM835jsC5/
1,https://vm.tiktok.com/ZM835RtN7/
1,Nu
1,E o pedro vitor que passou pra segunda fase da fuvest de medicina
1,To feliz demais por ele
1,Ele é mt bom
1,Ahammmm
1,Horas iguais😋
1,Baby
1,E os meninos?
1,Passaram?
1,Da noticias!!!
1,Uhuuuuuuuu
1,🥳🥳🥳🥳
1,Ele nao passou nao? Nao achei o nome dele na lista
1,Xaina
1,KKKKKKKKKKKK DEMAIS
1,Minerva
1,Uma pergunta oral pediu pra eu falar de uma das coisas que eu mais amava kkkkkkkk
1,Claro baby!
1,Meu sonho
1,Mi casa es su casa
1,Tamo indo ver miranha
1,Na real ngm mandou
1,KKKKKKKKKKK
1,Mas eu to mandando
1,To quase dentro da tela
1,Kskkakakak
1,Cheio é pouco
1,Tava lotadooo
1,Kskskakkakakakka
1,Ta arrumando o que ai?
1,Logo quando eu achei que tinha acabado KKKKKKKKK
1,Sao realmente infinitas essas essays
1,Kskskkakakakakak
1,Nu kskakakakka imaginaaaa😍😍
1,Baby
1,Sabe o q q vc e o homem aranha tem em comum?
1,"Boa noite galera!!! Como vcs sabem o leandro ta indo pra espanha agora em janeiro, ai a mãe dele ta organizando um videozinho pra ele levar de lembrança!! Por isso eu queria pedir que vocês me mandassem, *até o final do ano*, um vídeo, gravado com o *celular deitado*, mandando um recadinho pra ele! (Pode ser contando lembranças suas, discursos de despedida, desejando sucesso na espanha etc). Me mandem tbm fotos de vcs por favor!! "
1,Os dois namoram uma MJ kkkkkkkkkk
1,Façam upload das fotos e do vídeo nessa pasta do drive por favor:
1,Acredita que eu ja to pensado em ir dormir
1,Kkkkkkkkkkkkk
1,To velha
1,Hehehheheh
1,C vai ver miranha?
1,Achei legal
1,So tinha visto 1 outro
1,Foi divertido
1,Hj nao parei por um segundo
1,To morta
1,Kkkkkkkkkkkk
1,Baby help
1,Qual esmalte eu passo pra viajar?
1,Eu vou na manicure entao pode ser qlqr cor😄
1,Tendi
1,Na verdade nao muita kkkkkk
1,Inglesinha é um tipo de francesinha mas na unha redonda
1,Kskkakakakakka
1,Vo ta assim mesmo!
1,Decidi onde eu vo passar reveillon inclusive
1,Vo comprar amn o ingresso
1,Na vdd o gabri e os amigos dele que decidiram ne kskakakak
1,Funk e cachorrada🥳🥳 kskakkakakakka rachei com esse nome
1,Vo convencer o theo a ir com a gnt
1,Ele vai ta la na casa do gabri tbm
1,O funk e esse tanto de sidra ai inclusa kskskkskskakka
1,Eu amo sidra
1,E aqui outra coisa que eu tava pensando
1,Vc vai platinar o cabelo so quando voltar pra bh ne?
1,Uhu
1,Pq ai eu vo te ver
1,De cabelo novinho
1,😋😋😋😋
1,Vai ficar lindo
1,Estava imaginando
1,Xia🥳
1,https://vm.tiktok.com/ZM83Xb8cW/
1,Eu que fiz
1,Bom dia babyyyyy🥳
1,Kskakkakakakka
1,Nem to colocando despertador
1,Acordei hj 8:30
1,Que vida boa hein!
1,Queria
1,Eu to desesperada
1,Nao sei se vo conseguir terminar tudo antes de viajar
1,Simm
1,5 da manha
1,Kkkkkkkkkkkk
1,Poise kkkkkkkkk
1,Nossa serio eu vo ficar doida
1,Do nada surgiu 300000 coisas de app pra fazer😭😭😭😭
1,E ainda tenho que terminar de olhar os trem da viagem
1,Eu preciso de escolher 6 accomplishments meus e eu nao sei quais escolho kkkkkkkkkkkkkkkk aiai
1,Que?
1,Despite all the stuff i have to do
1,Now i’m gonna get my nails and brows done💅🏻💅🏻💅🏻
1,Oh yeahhh
1,Desaprovada sim feia nunca
1,Nao vai comentar nao?
1,Conquistas
1,Kkkkkkkkkkk
1,Conquista nº1: namorar Arthur Abreu Medrado
1,Se a facul nao me aceitar na hora eu desisto
1,😄😄😄😄
1,KSKAKAKAKKAAK
1,Olha a paleta
1,Vc deve ter confundido com compliment
1,Q é elogio
1,De cores
1,Do papel de parede e da foto
1,Todas as cores são da foto
1,KSKKAKAKAKAKKA
1,Para baby
1,Tubarão é uma gracinha
1,Achei mega aleatorio kkkkkkkkk
1,Vamo organizar cabo frio!!!!
1,Mamãe deixou hehehe
1,Fui de branco
1,Nao tinha visto a mensagem
1,E pensei no reveillon
1,Ficou bem basic mas delicado
1,Simmm mas ai vo ter q ver se o apartamento do lado ta alugando
1,So pq vc foi embora eu fico o dia inteiro sozinha em casa kkkkkkkkkkkk
1,Naiara ta de ferias
1,Vica fica o dia inteiro no minas
1,Papai e mamãe tao trabalhando ate tarde
1,Sobra eu e a fleur😮‍💨
1,KKKKKKKKKK really
1,SOCORRO
1,EU PERDI MINHA LENTE
1,DENTRO DO MEU OLHO KKKKKKKKKKKK
1,SOS
1,Que bug mandou duplicado
1,Ja aconteceu com vc????
1,Conseguiui
1,😢
1,Af vc esqueceu o pai rico pai pobre kskakakakkaa
1,Nao tem na sua casa nao?
1,KKKKKKKKKK
1,Pelo mesmo motivo q eu tinha aqui em casa
1,Meus pais ja leram
1,Tendii
1,Kkkkkkkkkkk
1,Eu levo pra vc entao
1,Quando eu for ai
1,Que dia vc ta pensando em voltar?
1,Vo ver que dia o italo vai
1,O italo vai dia 14
1,Hmmmm
1,Vc podia voltar pra despedida do lele
1,Vo perguntar
1,Que dia?
1,Tendi
1,A do lele é dia 23
1,15
1,Mas o povo vai ficar la do dia 14 ao dia 20
1,A manu ta animada hein kkkkkkkkkkkkk
1,Mas eu animo de ir com eles a mamãe deixa
1,Vo pedir pra manu pra ir pra casa dela tbm kkkkkkkkk
1,Sim né
1,To falando no sabado
1,Nem so tao amiga dela assim pra ficar na casa dela kskakakaka
1,Nem desse povo ai q vai
1,Simmm
1,Mas ele vai sair dia 22 tbm
1,Vai ser dia 22 e 23
1,Mas 23 o oficial
1,Pq ele chega 20 de moc
1,Ai vai ficar 21 c a familia
1,11
1,KKKKKKKKKKKKK
1,Mt gente ta doido
1,Pra ficar na sua casa por uma semana
1,A casa dela deve ser enorme so pode
1,Castelo de diamantes
1,Tendiiii
1,Legal
1,Esses tao mais gostosos kkkkkk
1,Vontade de morder https://vm.tiktok.com/ZM83c7BNY/
1,https://vm.tiktok.com/ZM833UbRt/ to seguindo um tiktok de massagem vou ficar craque agora😜😜
1,Uuuuuuu
1,Que delis😋😋
1,Bom jogo baby!
1,Meu reveillon foi cancelado🤡
1,Olha a lua
1,AIIIIIII minha blogueira preferida (unica que eu gosto na real) ta gravida 😭😭😭❤️❤️❤️ to muito feliz
1,Vo ter que parar de assistir os stories dela se nao vo ter vontade de ter filho tbm KKKKKKKKKK
1,Sim agora da pra ler KKKKKKK
1,Ômicron
1,KKKKKKKKK sim mas nao vo pq amo
1,🤡 so sensivel ok
1,Que nem aqueles desodorantes rexona
1,Sensitive
1,#eufui #eutava
1,Hmm verdade
1,🤔🤔🤔
1,Mas era legal eu gostava
1,Sim😭
1,Vai ta com um tanto de trem fechado
1,Hoje eles aumentaram muito as restrições
1,Vai ter que fazer teste ate pra restaurante talvez
1,😔
1,Mas vai ser legal de qualquer maneira
1,To achando que vo tentar ir dormir agora
1,Muitas essays pra terminar amanhã
1,Beijos baby
1,Parece que a maioria vai
1,Ai é melhor kkkkkkkk
1,Aiai veremos
1,Amanha farei meu primeiro
1,Sonhe comigo😘
1,Sonhei com vc hoje esqueci de comentar!
1,Acordei toda molhada🤭🥵
1,Ahamm
1,Mas eu nao lembro KKKKKK
1,😔😔
1,Eu lembro q quando eu acordei eu lembrava
1,Ai eu ia te mandar mensagem
1,So q a vica me chamou tive que levantar
1,E lembrei so agora que tinha rolado kkkkkkkk
1,Sonhei q tava no show da adele
1,Nem sei quem é 26:15 kskakakkakak
1,KSKAKKAKAKA uuuu eu quero um carro
1,A gente ganhou?
1,Ok
1,Bem que eu achei estranho q vc tava acordado tao cedo assim KSKSKKAKA
1,UHA
1,Uma mercedes? Kskakakkaka
1,Eu nao to achando meu airpods😭😭😭 sos
1,Kkkkkkkkkk
1,Ahammm KKKKKKK
1,Nem da
1,Ta toda gasta
1,Tendi kskakkakak
1,A viih tube kkkkkkkkk https://vm.tiktok.com/ZM8TJgCmW/
1,E ele ta funcionando perfeitamente serio shopee mandou bem nessa
1,Kkkkkkkkkkkkkk
1,O meu antigo era perfeito mas ele caiu no chao e estragou😭😭
1,Mas durou 2 anos bonitinho
1,O da vica é bom tbm
1,O da mamãe tbm mas ela nao usa
1,So o papai que nao tem
1,E eu tenho dois agora
1,Mas o antigo so de um lado kkkkkkk
1,Naooo
1,Ela vai pra um hotelzinho
1,Pq minha vo ta na praia
1,Kskakakakakakakak
1,Mas a gente conversa ne
1,Se a gente ficasse sem conversar eu sentiria muito mais saudade de vc do que dela
1,Vc vendeu pro barbosa?
1,Quantos faltam pra vender?
1,https://vm.tiktok.com/ZM8TdFEsS/
1,Ok
1,Kkkkkkkkkkkk
1,É pq tenho mt coisa pra fzr hj e vo ta atoa dps de amanha
1,So que
1,Ja mandei aqui
1,A ana morosoli quer
1,Eh
1,Ela pode pagar so dps do ano novo
1,Que nem a dara kkkkkkkk
1,Vo pressionar pra ela pagar
1,A laura amarante deve querer tbm to vendo com ela
1,Mas é por 300 que elas vao querer
1,Ela falou que no maximo ate dia 10 de janeiro paga
1,Mas ela disse que com certeza vai
1,Barbosa falou q vai fazer o pix
1,O juliano https://vm.tiktok.com/ZM8TdFJgM/
1,Ela vai olhar com a mãe e me responder hoje ainda
1,Talvez o namorado dela queira tbm
1,Mas ai nem vai ter mais ne kkkkkkk
1,Barbosa pagou ja
1,BABY TO REALIZANDO MEU SONHO
1,Ou melhor
1,Parte dele
1,🥳🥳🙏🏼🙏🏼
1,So nao foi do show
1,Ahammmm
1,Kkkkkkkkkk
1,Sai so dia 7 de abril
1,KKKKKKKKKKKKKK
1,Com essa cera nao da pra depilar la em baixo nao
1,To fazendo so o bigode mesmo KKKKKK pq nao da pra raspar
1,Mas eu já comecei a fazer laser no corpo todo
1,Ai nao pode raspar
1,Soro de lente
1,Oh
1,Mandei no lugar errado
1,Mas sim
1,Eu ate tenho
1,Mas preciso de frasco pequeno
1,So pode levar ate 70 ml
1,O meu menor tem 120🤡
1,100ml na vdd
1,Vc nao quer conversar cmg nao?
1,Acabei o teste agora kkkkkkk
1,To indo na farmacia comprar o soro
1,Sera q vo achar um soro pequeno?
1,Poise
1,Aiai nao sei o que vo fazer
1,Talvez tenha q comprar so um frasco
1,KKKKKKKKKKK sim
1,🙅🏻‍♀️🙅🏻‍♀️
1,Vc vai fazer o que agora a noite?
1,To indo levar a fleur no hotelzinho
1,Kskakkakakakakka
1,Os seus apartamentos sao as minhas essays
1,Acaba nunca
1,Vc achou mais alguma legal baby?
1,"Pq a pergunta,"
1,?
1,Mas original?
1,Eu acho cinto da gucci lindo
1,Ah bom kkkkkkkkk
1,Acho um absurdo comprar esses trem de grife
1,Poise
1,Pior ainda
1,Eu so se tivesse muito
1,Preferia gastar em viagem e comprar fake mesmo #faleitoleve
1,XIA
1,Vo te dar um blazer da prada de natal
1,E 365 bones de grife
1,Pra vc ter um pra cada dia
1,KKKKKKKKKKKKKKK mentira
1,Ai ja é demais
1,Pode ser 30
1,Um pra cada dia do mes
1,Pq se nao fica insustentável pro meio ambiente #salveastartarugas
1,Baby to com saudade
1,Vo te ligar amanha viu!
1,Se vc tiver com tempo
1,A gente ia pra fazer o teste
1,Mas como já fizemos hj
1,Vamo sair as 7:30
1,Eu posso virar personal organizer de mala
1,Coloquei tudo ai e ainda sobrou a mochila toda de espaço kkkkkkkkkk
1,Naooo
1,Eu dei pra minha mãe
1,Levar na mão
1,Pq ja vo levar meu de pelo na mão
1,Vo ir com meu moletom novo😋😋
1,Levar a grife brasileira pras europas
1,KKKKKKKKKKK
1,Farm
1,Minha unha estragou
1,Serio odeio pagar pra fazer unha
1,Quando eu faço sempre fica melhor
1,Poise af
1,Vo passar meu esmalte branco por cima pra concertar kskskakak
1,Ficou meio gambiarra mas concertei KKKKKKKK
1,Quase nao da pra perceber
1,KKKKKKKKKKKKK OPS
1,🤭🤭🤭
1,To achando que vo ir mimir ja
1,Amanha acordarei cedo pra minha jornada rumo aos cariocas
1,Boa noite tuxo
1,Te amo😋
1,Quer foto da minha bunda?
1,🤮🤮🤮🤮
1,KSKAKKAKAKKAKA
1,Vc demorou pra responder
1,To indo dormir ja
1,Kkkkkkkkkkkkk
1,Hoje ainda to dormindo sem calcinha🥵
1,Kkkkkkkkkkkkk bom saber!
1,Olha a marquinha
1,Vai se format
1,Vou voltar bronzeada do rip
1,Ê safado
1,Por hoje é so😘
1,Vai pra onde?
1,Ahhhhh
1,Que delis baby
1,Kskskakakkaakk
1,Sr latifundiario
1,Ubirajara
1,Kskakkakakkakaks
1,Eu vo ficar mt pouco la😭
1,Pelo menos sua viagem é mais curta kkkkkkkkk
1,A minha é 6 horas🤡
1,Que isso
1,Achava que nao chovia ai KKKKKKK
1,Eu nem sai de casa ainda
1,A outra moça que vai viajar com a gente
1,Mãe da ciça
1,Pediu pra sair 9:30
1,Ela ficou arrumando mala ate duas da madrugada
1,Ou mais
1,Kkkkkkkkkkkkkkkk
1,Kskakakkakaka foi entendível
1,Eles tiveram um natal de familia ontem
1,Ai nao tinha como nao ir
1,Acabei de descobrir que podemos despachar uma mala🤡
1,Sai 17:10 do rio
1,To levando ele!!
1,Aham kskskakakak
1,Sim🤡
1,Tamo saindo so agora kkkkkkkkk
1,A julia tem mais foto fofa com ficante do que nos temos
1,KKKKKKKKKK COMO PODE
1,Lamego abre os olhoss
1,Um cara que ela conheceu la em porto de galinhas
1,La de goiania ele
1,Ela conhece ele faz 4 dias kkkkkkk
